train_sample_id,utterance_id,conversation_id,session,speaker_id,gender,emotion_4class,emotion_id,original_emotion,valence,arousal,dominance,valence_norm,arousal_norm,dominance_norm,start_time,end_time,eval_duration,duration,sample_rate,channels,wav_path
iemocap_hf_00513,Ses01F_script01_3_M013,Ses01F_script01,Ses01,Ses01M,male,happy,3,happy,2.0,2.3333330154418945,2.0,0.25,0.3333332538604736,0.25,0.0,2.541375,2.541375,2.541375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M013.wav
iemocap_hf_00515,Ses01F_script01_3_M015,Ses01F_script01,Ses01,Ses01M,male,happy,3,happy,4.0,4.0,3.3333330154418945,0.75,0.75,0.5833332538604736,0.0,2.9599375,2.9599375,2.9599375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M015.wav
iemocap_hf_00516,Ses01F_script01_3_M016,Ses01F_script01,Ses01,Ses01M,male,happy,3,happy,4.0,3.3333330154418945,2.3333330154418945,0.75,0.5833332538604736,0.3333332538604736,0.0,1.8799375,1.8799375,1.8799375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M016.wav
iemocap_hf_00517,Ses01F_script01_3_M017,Ses01F_script01,Ses01,Ses01M,male,happy,3,happy,4.0,3.0,3.3333330154418945,0.75,0.5,0.5833332538604736,0.0,2.0625,2.0625,2.0625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M017.wav
iemocap_hf_00518,Ses01F_script01_3_M018,Ses01F_script01,Ses01,Ses01M,male,happy,3,excited,5.0,4.333333015441895,3.6666669845581055,1.0,0.8333332538604736,0.6666667461395264,0.0,6.0890625,6.0890625,6.0890625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M018.wav
iemocap_hf_00519,Ses01F_script01_3_M019,Ses01F_script01,Ses01,Ses01M,male,happy,3,happy,4.333333015441895,3.3333330154418945,3.6666669845581055,0.8333332538604736,0.5833332538604736,0.6666667461395264,0.0,5.6375,5.6375,5.6375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M019.wav
iemocap_hf_00520,Ses01F_script01_3_M020,Ses01F_script01,Ses01,Ses01M,male,happy,3,happy,4.0,3.6666669845581055,2.3333330154418945,0.75,0.6666667461395264,0.3333332538604736,0.0,2.3,2.3,2.3,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M020.wav
iemocap_hf_00521,Ses01F_script01_3_M021,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.666666984558105,2.666666984558105,2.666666984558105,0.4166667461395263,0.4166667461395263,0.4166667461395263,0.0,3.56,3.56,3.56,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M021.wav
iemocap_hf_00522,Ses01F_script01_3_M022,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,3.0,2.0,2.0,0.5,0.25,0.25,0.0,2.8199375,2.8199375,2.8199375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M022.wav
iemocap_hf_00523,Ses01F_script01_3_M023,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.3333330154418945,3.0,2.3333330154418945,0.3333332538604736,0.5,0.3333332538604736,0.0,7.5751875,7.5751875,7.5751875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M023.wav
iemocap_hf_00524,Ses01F_script01_3_M024,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.3333330154418945,3.0,2.3333330154418945,0.3333332538604736,0.5,0.3333332538604736,0.0,3.6899375,3.6899375,3.6899375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M024.wav
iemocap_hf_00525,Ses01F_script01_3_M025,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.666666984558105,3.0,2.3333330154418945,0.4166667461395263,0.5,0.3333332538604736,0.0,8.23,8.23,8.23,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M025.wav
iemocap_hf_00526,Ses01F_script01_3_M026,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.0,1.6666669845581057,2.3333330154418945,0.25,0.1666667461395263,0.3333332538604736,0.0,3.211625,3.211625,3.211625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M026.wav
iemocap_hf_00527,Ses01F_script01_3_M027,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.3333330154418945,1.6666669845581057,2.666666984558105,0.3333332538604736,0.1666667461395263,0.4166667461395263,0.0,2.2275,2.2275,2.2275,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M027.wav
iemocap_hf_00528,Ses01F_script01_3_M028,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,1.6666669845581057,3.3333330154418945,3.6666669845581055,0.1666667461395263,0.5833332538604736,0.6666667461395264,0.0,11.062375,11.062375,11.062375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M028.wav
iemocap_hf_00529,Ses01F_script01_3_M029,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.3333330154418945,2.3333330154418945,2.666666984558105,0.3333332538604736,0.3333332538604736,0.4166667461395263,0.0,20.85,20.85,20.85,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M029.wav
iemocap_hf_00530,Ses01F_script01_3_M030,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.0,2.3333330154418945,3.6666669845581055,0.25,0.3333332538604736,0.6666667461395264,0.0,15.214875,15.214875,15.214875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M030.wav
iemocap_hf_00532,Ses01F_script01_3_M032,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.0,3.0,3.3333330154418945,0.25,0.5,0.5833332538604736,0.0,13.3199375,13.3199375,13.3199375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M032.wav
iemocap_hf_00533,Ses01F_script01_3_M033,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,1.6666669845581057,3.3333330154418945,3.3333330154418945,0.1666667461395263,0.5833332538604736,0.5833332538604736,0.0,18.0983125,18.0983125,18.0983125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M033.wav
iemocap_hf_00536,Ses01F_script01_3_M036,Ses01F_script01,Ses01,Ses01M,male,sad,2,sad,2.0,2.666666984558105,2.3333330154418945,0.25,0.4166667461395263,0.3333332538604736,0.0,10.68,10.68,10.68,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M036.wav
iemocap_hf_00537,Ses01F_script01_3_M037,Ses01F_script01,Ses01,Ses01M,male,neutral,0,neutral,2.3333330154418945,2.3333330154418945,2.3333330154418945,0.3333332538604736,0.3333332538604736,0.3333332538604736,0.0,3.05975,3.05975,3.05975,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M037.wav
iemocap_hf_00538,Ses01F_script01_3_M038,Ses01F_script01,Ses01,Ses01M,male,happy,3,excited,4.0,3.0,3.0,0.75,0.5,0.5,0.0,9.2399375,9.2399375,9.2399375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script01_3_M038.wav
iemocap_hf_00539,Ses01F_script02_1_F000,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.5,2.0,2.0,0.375,0.25,0.25,0.0,2.07,2.07,2.07,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F000.wav
iemocap_hf_00541,Ses01F_script02_1_F002,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.0,2.0,2.5,0.25,0.25,0.375,0.0,1.0599375,1.0599375,1.0599375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F002.wav
iemocap_hf_00543,Ses01F_script02_1_F004,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.0,3.0,3.0,0.25,0.5,0.5,0.0,2.18,2.18,2.18,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F004.wav
iemocap_hf_00544,Ses01F_script02_1_F005,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.0,3.5,3.0,0.25,0.625,0.5,0.0,2.36,2.36,2.36,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F005.wav
iemocap_hf_00545,Ses01F_script02_1_F006,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.0,3.5,3.0,0.25,0.625,0.5,0.0,2.97,2.97,2.97,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F006.wav
iemocap_hf_00546,Ses01F_script02_1_F007,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.0,3.5,2.5,0.25,0.625,0.375,0.0,1.8199375,1.8199375,1.8199375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F007.wav
iemocap_hf_00547,Ses01F_script02_1_F008,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.5,1.5,3.0,0.375,0.125,0.5,0.0,1.37,1.37,1.37,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F008.wav
iemocap_hf_00548,Ses01F_script02_1_F009,Ses01F_script02,Ses01,Ses01F,female,happy,3,happy,4.0,2.5,2.0,0.75,0.375,0.25,0.0,1.7825,1.7825,1.7825,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F009.wav
iemocap_hf_00549,Ses01F_script02_1_F010,Ses01F_script02,Ses01,Ses01F,female,sad,2,sad,2.0,2.0,2.5,0.25,0.25,0.375,0.0,1.92,1.92,1.92,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F010.wav
iemocap_hf_00551,Ses01F_script02_1_F012,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.5,3.0,2.5,0.375,0.5,0.375,0.0,1.5799375,1.5799375,1.5799375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F012.wav
iemocap_hf_00552,Ses01F_script02_1_F013,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.5,3.5,3.0,0.375,0.625,0.5,0.0,1.99,1.99,1.99,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F013.wav
iemocap_hf_00554,Ses01F_script02_1_F015,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.5,1.5,2.5,0.375,0.125,0.375,0.0,2.3245,2.3245,2.3245,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F015.wav
iemocap_hf_00555,Ses01F_script02_1_F016,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.0,1.5,2.0,0.25,0.125,0.25,0.0,2.5699375,2.5699375,2.5699375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F016.wav
iemocap_hf_00561,Ses01F_script02_1_F022,Ses01F_script02,Ses01,Ses01F,female,angry,1,angry,2.5,3.0,3.0,0.375,0.5,0.5,0.0,12.425,12.425,12.425,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F022.wav
iemocap_hf_00563,Ses01F_script02_1_F024,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.5,1.5,2.5,0.375,0.125,0.375,0.0,2.61,2.61,2.61,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F024.wav
iemocap_hf_00564,Ses01F_script02_1_F025,Ses01F_script02,Ses01,Ses01F,female,neutral,0,neutral,2.5,1.5,2.0,0.375,0.125,0.25,0.0,2.4699375,2.4699375,2.4699375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_F025.wav
iemocap_hf_00565,Ses01F_script02_1_M000,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,4.5,3.5,2.5,0.875,0.625,0.375,0.0,7.219875,7.219875,7.219875,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M000.wav
iemocap_hf_00566,Ses01F_script02_1_M001,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,4.0,3.0,2.5,0.75,0.5,0.375,0.0,6.5274375,6.5274375,6.5274375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M001.wav
iemocap_hf_00567,Ses01F_script02_1_M002,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.5,4.5,2.5,0.625,0.875,0.375,0.0,3.0399375,3.0399375,3.0399375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M002.wav
iemocap_hf_00568,Ses01F_script02_1_M003,Ses01F_script02,Ses01,Ses01M,male,sad,2,sad,2.5,2.5,1.5,0.375,0.375,0.125,0.0,6.6,6.6,6.6,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M003.wav
iemocap_hf_00569,Ses01F_script02_1_M004,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,4.5,3.0,2.5,0.875,0.5,0.375,0.0,8.668625,8.668625,8.668625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M004.wav
iemocap_hf_00570,Ses01F_script02_1_M005,Ses01F_script02,Ses01,Ses01M,male,sad,2,sad,3.0,4.0,2.5,0.5,0.75,0.375,0.0,3.5809375,3.5809375,3.5809375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M005.wav
iemocap_hf_00571,Ses01F_script02_1_M006,Ses01F_script02,Ses01,Ses01M,male,angry,1,angry,2.0,2.5,2.5,0.25,0.375,0.375,0.0,5.9499375,5.9499375,5.9499375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M006.wav
iemocap_hf_00572,Ses01F_script02_1_M007,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,2.5,2.5,0.5,0.375,0.375,0.0,3.5299375,3.5299375,3.5299375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M007.wav
iemocap_hf_00573,Ses01F_script02_1_M008,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,2.0,2.0,0.5,0.25,0.25,0.0,1.55,1.55,1.55,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M008.wav
iemocap_hf_00574,Ses01F_script02_1_M009,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,2.5,2.0,2.0,0.375,0.25,0.25,0.0,1.72,1.72,1.72,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M009.wav
iemocap_hf_00575,Ses01F_script02_1_M010,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,3.5,1.5,0.5,0.625,0.125,0.0,1.1299375,1.1299375,1.1299375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M010.wav
iemocap_hf_00576,Ses01F_script02_1_M011,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,2.5,2.0,2.0,0.375,0.25,0.25,0.0,6.7215625,6.7215625,6.7215625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M011.wav
iemocap_hf_00578,Ses01F_script02_1_M013,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,3.0,2.0,0.5,0.5,0.25,0.0,3.98725,3.98725,3.98725,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M013.wav
iemocap_hf_00579,Ses01F_script02_1_M014,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.5,3.0,2.0,0.625,0.5,0.25,0.0,10.4878125,10.4878125,10.4878125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M014.wav
iemocap_hf_00580,Ses01F_script02_1_M015,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.5,3.0,2.5,0.625,0.5,0.375,0.0,6.7015,6.7015,6.7015,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M015.wav
iemocap_hf_00581,Ses01F_script02_1_M016,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,4.0,4.0,2.5,0.75,0.75,0.375,0.0,5.7599375,5.7599375,5.7599375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M016.wav
iemocap_hf_00582,Ses01F_script02_1_M017,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,4.0,2.5,2.0,0.75,0.375,0.25,0.0,6.98,6.98,6.98,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M017.wav
iemocap_hf_00585,Ses01F_script02_1_M020,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,4.0,3.0,2.5,0.75,0.5,0.375,0.0,1.8899375,1.8899375,1.8899375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M020.wav
iemocap_hf_00586,Ses01F_script02_1_M021,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,2.0,2.5,0.5,0.25,0.375,0.0,2.2099375,2.2099375,2.2099375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M021.wav
iemocap_hf_00588,Ses01F_script02_1_M023,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,2.5,2.0,1.5,0.375,0.25,0.125,0.0,1.93,1.93,1.93,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M023.wav
iemocap_hf_00589,Ses01F_script02_1_M024,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,3.0,2.5,0.5,0.5,0.375,0.0,12.86,12.86,12.86,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M024.wav
iemocap_hf_00590,Ses01F_script02_1_M025,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,3.0,2.5,0.5,0.5,0.375,0.0,13.09225,13.09225,13.09225,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M025.wav
iemocap_hf_00591,Ses01F_script02_1_M026,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.5,3.0,3.0,0.625,0.5,0.5,0.0,5.1524375,5.1524375,5.1524375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M026.wav
iemocap_hf_00593,Ses01F_script02_1_M028,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.5,3.0,2.5,0.625,0.5,0.375,0.0,10.8399375,10.8399375,10.8399375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M028.wav
iemocap_hf_00594,Ses01F_script02_1_M029,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.5,3.0,2.5,0.625,0.5,0.375,0.0,7.3775,7.3775,7.3775,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M029.wav
iemocap_hf_00596,Ses01F_script02_1_M031,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.5,3.0,2.0,0.625,0.5,0.25,0.0,7.0099375,7.0099375,7.0099375,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M031.wav
iemocap_hf_00597,Ses01F_script02_1_M032,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,2.5,2.0,0.5,0.375,0.25,0.0,6.6575,6.6575,6.6575,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M032.wav
iemocap_hf_00598,Ses01F_script02_1_M033,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.5,2.5,3.0,0.625,0.375,0.5,0.0,2.27,2.27,2.27,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M033.wav
iemocap_hf_00599,Ses01F_script02_1_M034,Ses01F_script02,Ses01,Ses01M,male,neutral,0,neutral,3.0,2.5,3.0,0.5,0.375,0.5,0.0,5.54,5.54,5.54,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M034.wav
iemocap_hf_00600,Ses01F_script02_1_M035,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.0,4.0,2.5,0.5,0.75,0.375,0.0,7.324,7.324,7.324,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M035.wav
iemocap_hf_00601,Ses01F_script02_1_M036,Ses01F_script02,Ses01,Ses01M,male,happy,3,happy,3.5,3.5,2.5,0.625,0.625,0.375,0.0,8.2725,8.2725,8.2725,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M036.wav
iemocap_hf_00602,Ses01F_script02_1_M037,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,4.0,3.5,2.5,0.75,0.625,0.375,0.0,15.06075,15.06075,15.06075,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M037.wav
iemocap_hf_00603,Ses01F_script02_1_M038,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.5,3.5,2.5,0.625,0.625,0.375,0.0,14.6225,14.6225,14.6225,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M038.wav
iemocap_hf_00604,Ses01F_script02_1_M039,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.0,3.5,2.5,0.5,0.625,0.375,0.0,6.6685625,6.6685625,6.6685625,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M039.wav
iemocap_hf_00605,Ses01F_script02_1_M040,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.0,3.5,2.5,0.5,0.625,0.375,0.0,7.4148125,7.4148125,7.4148125,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M040.wav
iemocap_hf_00606,Ses01F_script02_1_M041,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,3.0,3.5,2.5,0.5,0.625,0.375,0.0,10.105,10.105,10.105,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M041.wav
iemocap_hf_00607,Ses01F_script02_1_M042,Ses01F_script02,Ses01,Ses01M,male,happy,3,excited,4.0,3.0,2.5,0.75,0.5,0.375,0.0,5.58475,5.58475,5.58475,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M042.wav
iemocap_hf_00608,Ses01F_script02_1_M043,Ses01F_script02,Ses01,Ses01M,male,happy,3,happy,4.0,3.0,2.0,0.75,0.5,0.25,0.0,2.939,2.939,2.939,16000,1,D:\UTE\Speech Programming\Speech Project\06_w2v_based_models\datasets\AbstractTTS_IEMOCAP\audio_wav\Ses01F_script02_1_M043.wav
